[Fe/H]|RAJ2000|DEJ2000|Dist|deg
184.46108360000|+21.74078050000|-1.367|184.461083600|+21.740780500| 2.0214
123.76542920000|+11.92956168000|-1.400|123.765429200|+11.929561680| 1.7580
185.58741030000|+37.38088228000|-1.247|185.587410300|+37.380882280| 1.8949
231.45769320000|+27.65287169000|-1.637|231.457693200|+27.652871690| 2.2235
123.52834440000|+22.49482130000|-1.553|123.528344400|+22.494821300| 2.4975
031.84832231000|+23.07477198000|-1.538|031.848322310|+23.074771980| 1.2011
032.10375534000|+23.14668557000|-1.894|032.103755340|+23.146685570| 1.2555
032.52671214000|+22.99338512000|-0.738|032.526712140|+22.993385120| 1.3705
032.57382262000|+22.93962865000|-1.930|032.573822620|+22.939628650| 3.5682
191.48226810000|+38.81302645000|-0.973|191.482268100|+38.813026450| 2.6027
192.66608610000|+38.73430438000|-0.674|192.666086100|+38.734304380| 2.7867
178.50441870000|+20.90793551000|-1.394|178.504418700|+20.907935510| 2.3294
223.43300660000|+36.35098114000|-1.432|223.433006600|+36.350981140| 2.9202
223.91162930000|+36.04251389000|-1.354|223.911629300|+36.042513890| 2.4738
239.30900900000|+29.31695870000|-1.557|239.309009000|+29.316958700| 2.4139
246.15171490000|+29.51227154000|-1.732|246.151714900|+29.512271540| 1.8742
203.77936950000|+33.83626269000|-1.710|203.779369500|+33.836262690| 2.3991
181.22056000000|+39.05912881000|-1.357|181.220560000|+39.059128810| 3.1887
215.42547620000|+33.32652687000|-2.606|215.425476200|+33.326526870| 1.4959
251.86401300000|+23.96953449000|-2.015|251.864013000|+23.969534490| 1.9211
251.98414820000|+23.78231263000|-0.552|251.984148200|+23.782312630| 1.3328
032.14313572000|-00.56478699100|-0.404|032.143135720|-00.564786991| 3.5933
246.27531230000|+30.03312553000|-0.645|246.275312300|+30.033125530| 1.0881
044.79848370000|-00.91657071000|-0.980|044.798483700|-00.916570710| 2.7429
006.19862976100|+00.00531300000|-0.704|006.198629761|+00.005313000| 2.2724
006.38728954400|+00.00673203300|-1.119|006.387289544|+00.006732033| 3.9401
307.44942990000|+14.17085821000|-1.969|307.449429900|+14.170858210| 0.9634
252.46385910000|+23.29789682000|-1.979|252.463859100|+23.297896820| 1.5432
253.08388010000|+22.79220096000|-1.167|253.083880100|+22.792200960| 1.5615
052.66009042000|-00.96670405500|-0.228|052.660090420|-00.966704055| 2.5499
177.93656910000|+35.45876393000|-1.529|177.936569100|+35.458763930| 2.0375
183.55406740000|+39.11690669000|-1.862|183.554067400|+39.116906690| 3.0626
172.44691120000|+38.71533402000|-2.267|172.446911200|+38.715334020| 3.1505
230.32526990000|+36.64415940000|-1.559|230.325269900|+36.644159400| 2.0299
052.69007662000|-01.04410507000|-1.687|052.690076620|-01.044105070| 2.8734
252.45044600000|+24.12351399000|-0.661|252.450446000|+24.123513990| 2.4912
167.09031420000|+17.79625688000|-2.914|167.090314200|+17.796256880| 2.4006
187.51224570000|+36.11781859000|-0.855|187.512245700|+36.117818590| 1.6888
188.05963710000|+36.18226178000|-2.042|188.059637100|+36.182261780| 2.5074
188.25034750000|+34.13280310000|-2.602|188.250347500|+34.132803100| 1.4948
181.46619120000|+39.39963296000|-0.767|181.466191200|+39.399632960| 3.4146
241.45329260000|+18.05236936000|-2.341|241.453292600|+18.052369360| 1.7705
187.71361610000|+31.50536844000|-1.246|187.713616100|+31.505368440| 3.1624
188.50207770000|+31.90410344000|-1.817|188.502077700|+31.904103440| 2.9741
252.63905760000|+23.76509026000|-1.184|252.639057600|+23.765090260| 1.9728
188.01678230000|+31.77369118000|-2.431|188.016782300|+31.773691180| 1.2109
053.53349426000|-00.93335450500|-1.625|053.533494260|-00.933354505| 3.5059
161.92046810000|+32.06477237000|-1.257|161.920468100|+32.064772370| 2.7740
202.70264120000|+34.16148052000|-1.561|202.702641200|+34.161480520| 1.7603
243.27938120000|+21.32713381000|-2.626|243.279381200|+21.327133810| 2.1929
216.15806040000|+29.13177606000|-1.692|216.158060400|+29.131776060| 2.4889
184.02212240000|+39.49806730000|-0.381|184.022122400|+39.498067300| 2.4339
163.11523930000|+37.71325827000|-1.622|163.115239300|+37.713258270| 2.4656
020.55942205000|+08.37826202000|-1.825|020.559422050|+08.378262020| 1.5067
052.39706019000|-00.61226428600|-1.611|052.397060190|-00.612264286| 2.1190
186.77937730000|+33.07461176000|-0.480|186.779377300|+33.074611760| 2.4875
203.91441480000|+28.63383520000|-1.448|203.914414800|+28.633835200| 1.6382
201.80533580000|+28.19167508000|-2.092|201.805335800|+28.191675080| 2.4209
238.28133260000|+18.93163990000|-1.342|238.281332600|+18.931639900| 2.7712
235.81389900000|+09.50180644500|-1.741|235.813899000|+09.501806445| 3.0995
052.97304087000|-00.50300033600|-1.199|052.973040870|-00.503000336| 1.6111
020.32147027000|+06.25500111700|-1.596|020.321470270|+06.255001117| 0.5352
166.88767380000|+16.39373417000|-1.425|166.887673800|+16.393734170| 3.0600
017.15346031000|+17.75643590000|-1.076|017.153460310|+17.756435900| 3.9903
053.27314615000|-00.55936177500|-1.569|053.273146150|-00.559361775| 1.7398
221.66930020000|+12.82152378000|-2.709|221.669300200|+12.821523780| 2.0946
241.59803540000|+29.82040298000|-2.472|241.598035400|+29.820402980| 3.4506
231.98683170000|+25.72537377000|-1.776|231.986831700|+25.725373770| 3.1147
216.72625330000|+27.03895664000|-1.003|216.726253300|+27.038956640| 2.6326
213.21993650000|+25.22895594000|-1.471|213.219936500|+25.228955940| 2.6441
212.45786310000|+27.88762567000|-1.214|212.457863100|+27.887625670| 1.7352
194.24598240000|+40.72492691000|-2.215|194.245982400|+40.724926910| 1.5812
005.23393442500|+00.53310576500|-1.572|005.233934425|+00.533105765| 1.3035
053.62906246000|-00.45896187500|-1.893|053.629062460|-00.458961875| 3.9169
253.28354870000|+23.14329564000|-1.614|253.283548700|+23.143295640| 1.3118
253.62491220000|+23.00985657000|-0.849|253.624912200|+23.009856570| 1.2812
227.91597070000|+24.70939524000|-1.623|227.915970700|+24.709395240| 1.7847
344.26335790000|-00.38555744700|-0.998|344.263357900|-00.385557447| 1.6924
006.60687109500|-01.20378879200|-2.093|006.606871095|-01.203788792| 1.9905
027.47627092000|-01.17339593600|-1.462|027.476270920|-01.173395936| 1.4942
184.05329940000|+40.35998517000|-0.646|184.053299400|+40.359985170| 2.5356
181.26954850000|+40.59393088000|-1.390|181.269548500|+40.593930880| 1.1286
253.90901640000|+22.69479069000|-1.304|253.909016400|+22.694790690| 3.6219
052.70300835000|+00.31294146900|-1.155|052.703008350|+00.312941469| 2.8854
183.32706680000|+40.65871073000|-1.039|183.327066800|+40.658710730| 2.9005
007.91687302600|+00.45386046300|-0.368|007.916873026|+00.453860463| 2.9216
169.43221580000|+26.12821225000|-2.035|169.432215800|+26.128212250| 2.8825
046.52996368000|-00.52064641600|-2.483|046.529963680|-00.520646416| 0.1442
244.11505260000|+15.88804229000|-1.131|244.115052600|+15.888042290| 2.1230
053.80190192000|+00.38837632300|-1.271|053.801901920|+00.388376323| 1.7683
162.27089160000|+32.54626715000|-1.723|162.270891600|+32.546267150| 3.7917
215.97149540000|+28.11803603000|-1.591|215.971495400|+28.118036030| 2.6537
243.25262760000|+16.88352442000|-1.484|243.252627600|+16.883524420| 3.4349
193.17710290000|+36.88745601000|-1.763|193.177102900|+36.887456010| 2.1159
193.96864940000|+37.22696697000|-1.238|193.968649400|+37.226966970| 1.9565
286.61839490000|+39.88900789000|-0.772|286.618394900|+39.889007890| 1.2901
111.93879930000|+41.38389522000|-1.611|111.938799300|+41.383895220| 0.9423
112.08829520000|+41.86942499000|-0.501|112.088295200|+41.869424990| 3.5998
216.49654390000|+28.78757318000|-3.131|216.496543900|+28.787573180| 2.4726
015.00295483000|-01.00397646000|-0.011|015.002954830|-01.003976460| 2.6414
053.27789342000|+00.67342200700|-0.481|053.277893420|+00.673422007| 3.6232
053.45887777000|+00.78413964300|-0.547|053.458877770|+00.784139643| 2.6703
243.79842820000|+16.53985766000|-0.704|243.798428200|+16.539857660| 3.3951
015.37060504000|-01.02266271500|-0.362|015.370605040|-01.022662715| 3.7756
014.56859788000|-00.57686149400|-1.514|014.568597880|-00.576861494| 1.2981
124.64116040000|+56.51494016000|-1.484|124.641160400|+56.514940160| 1.7480
123.27404880000|+57.00456413000|-1.491|123.274048800|+57.004564130| 3.0562
021.57480328000|+06.12354843800|-2.860|021.574803280|+06.123548438| 2.7290
238.72284810000|+24.86037421000|-2.243|238.722848100|+24.860374210| 2.9782
227.52340850000|+23.36257628000|-1.256|227.523408500|+23.362576280| 1.5690
256.13320920000|+39.69555607000|-1.818|256.133209200|+39.695556070| 3.2504
256.45801530000|+38.93142218000|-1.690|256.458015300|+38.931422180| 3.0031
052.75434611000|+01.18711161900|-0.696|052.754346110|+01.187111619| 3.4781
052.78088457000|+01.15429012500|-2.942|052.780884570|+01.154290125| 3.9816
354.55864220000|+00.30448002100|-0.853|354.558642200|+00.304480021| 2.4010
031.62433970000|-00.00791864000|-1.606|031.624339700|-00.007918640| 2.2969
144.79275180000|+33.49148378000|-1.412|144.792751800|+33.491483780| 1.1037
207.51403610000|+32.77617997000|-2.691|207.514036100|+32.776179970| 2.2125
008.09949864200|+01.02816925700|-2.478|008.099498642|+01.028169257| 3.4114
008.10211190500|+00.91845319600|-0.709|008.102111905|+00.918453196| 3.1053
188.50793460000|+14.51366954000|-1.392|188.507934600|+14.513669540| 2.4809
207.13192640000|+33.30563106000|-1.180|207.131926400|+33.305631060| 2.2525
254.11525990000|+23.16782633000|-1.485|254.115259900|+23.167826330| 2.3774
244.75857350000|+37.70204791000|-2.020|244.758573500|+37.702047910| 3.0102
157.08529250000|+30.13717725000|-1.821|157.085292500|+30.137177250| 3.8292
022.07733679000|+07.31116849100|-2.154|022.077336790|+07.311168491| 2.3450
019.86237770000|+07.91472869600|-1.916|019.862377700|+07.914728696| 2.2105
012.30698383000|+01.11983219100|-0.676|012.306983830|+01.119832191| 2.7280
253.01531630000|+24.73850010000|-1.458|253.015316300|+24.738500100| 1.5023
009.71371316100|+00.95364699700|-1.855|009.713713161|+00.953646997| 3.8993
180.44028110000|+37.61807950000|-1.965|180.440281100|+37.618079500| 3.1899
125.88199320000|+23.85455717000|-1.727|125.881993200|+23.854557170| 1.5448
156.67756590000|+13.94970724000|-1.078|156.677565900|+13.949707240| 1.8980
181.48669180000|+40.27374701000|-0.814|181.486691800|+40.273747010| 2.4216
181.59297100000|+40.16793058000|-1.660|181.592971000|+40.167930580| 3.5870
244.20606140000|+16.03968642000|-1.392|244.206061400|+16.039686420| 2.5073
176.77680680000|+40.06678979000|-1.390|176.776806800|+40.066789790| 1.2366
233.49306730000|+24.96134093000|-1.693|233.493067300|+24.961340930| 3.3950
156.08737690000|+26.93954246000|-1.573|156.087376900|+26.939542460| 2.7471
157.28693220000|+28.03840994000|-1.853|157.286932200|+28.038409940| 2.6834
047.30268153000|+04.42823407900|-0.539|047.302681530|+04.428234079| 3.8812
017.54158052000|+00.21068083300|-1.688|017.541580520|+00.210680833| 3.2859
253.50441560000|+25.06482067000|-1.047|253.504415600|+25.064820670| 2.0309
047.18119075000|+06.12660432100|-1.261|047.181190750|+06.126604321| 1.7719
002.79934923100|+24.78393924000|-1.434|002.799349231|+24.783939240| 1.3136
017.71721686000|+01.16557323800|-1.091|017.717216860|+01.165573238| 2.3487
231.90187980000|+24.16369988000|-1.468|231.901879800|+24.163699880| 1.8479
015.79698772000|+00.28610828400|-1.179|015.796987720|+00.286108284| 2.5709
021.92067195000|+06.24313222600|-1.700|021.920671950|+06.243132226| 0.9213
122.30711070000|+20.42380995000|-1.165|122.307110700|+20.423809950| 2.0935
018.35327182000|+01.08231354600|-0.786|018.353271820|+01.082313546| 1.4590
242.52110370000|+15.98452450000|-1.377|242.521103700|+15.984524500| 1.2268
242.80332080000|+15.93205021000|-0.378|242.803320800|+15.932050210| 3.3448
007.79538912000|-00.66815362400|-0.813|007.795389120|-00.668153624| 2.9275
254.11162870000|+24.37141469000|-1.776|254.111628700|+24.371414690| 1.7657
035.07866045000|-00.97956361200|-1.463|035.078660450|-00.979563612| 1.5967
246.20400220000|+30.33909551000|-0.874|246.204002200|+30.339095510| 3.2363
167.57592320000|+30.30946452000|-1.864|167.575923200|+30.309464520| 2.9601
250.61126950000|+26.06197969000|-1.989|250.611269500|+26.061979690| 2.6978
055.01948631000|+00.33982985600|-0.647|055.019486310|+00.339829856| 3.5266
023.04424503000|-00.47309537200|-0.684|023.044245030|-00.473095372| 1.9984
208.14843960000|+28.68386458000|-1.294|208.148439600|+28.683864580| 1.8849
130.59895220000|+22.84258718000|-2.030|130.598952200|+22.842587180| 2.0000
020.07247510000|+07.31382477200|-1.042|020.072475100|+07.313824772| 3.7604
167.55854940000|+31.64648642000|-1.822|167.558549400|+31.646486420| 1.9050
243.07356990000|+16.23753443000|-0.497|243.073569900|+16.237534430| 3.4558
233.11970710000|+18.30199806000|-1.661|233.119707100|+18.301998060| 2.1263
021.41966160000|+07.25709819700|-1.211|021.419661600|+07.257098197| 2.8663
245.46940970000|+14.45197906000|-1.725|245.469409700|+14.451979060| 2.3563
245.67150090000|+14.38213528000|-1.711|245.671500900|+14.382135280| 1.7044
245.34684210000|+13.89185373000|-2.296|245.346842100|+13.891853730| 2.5333
047.29367932000|+05.17806700600|-1.592|047.293679320|+05.178067006| 1.8603
188.37462210000|+17.06061633000|-1.403|188.374622100|+17.060616330| 2.2741
243.40678080000|+16.16309031000|-1.338|243.406780800|+16.163090310| 3.9428
007.68116325000|-00.34894806500|-1.738|007.681163250|-00.348948065| 1.9354
195.54490060000|+35.94843921000|-2.152|195.544900600|+35.948439210| 2.1981
182.55402080000|+16.14746801000|-1.641|182.554020800|+16.147468010| 2.2354
184.21112690000|+15.35116578000|-1.303|184.211126900|+15.351165780| 2.6437
256.01829380000|+40.45589803000|-0.840|256.018293800|+40.455898030| 3.2825
256.28656760000|+40.09947491000|-1.229|256.286567600|+40.099474910| 1.6269
022.16744992000|+07.79707911700|-1.281|022.167449920|+07.797079117| 1.1967
231.21379310000|+19.05538367000|-1.327|231.213793100|+19.055383670| 1.6909
305.97433870000|+13.27730161000|-1.672|305.974338700|+13.277301610| 0.9664
182.48626280000|+14.48841625000|-1.179|182.486262800|+14.488416250| 2.6186
183.29459260000|+14.14621544000|-1.602|183.294592600|+14.146215440| 2.2790
341.45939040000|+23.28820563000|-1.402|341.459390400|+23.288205630| 2.5962
359.82007330000|+00.25223830200|-0.924|359.820073300|+00.252238302| 1.9924
020.36684809000|+08.21831583100|-1.056|020.366848090|+08.218315831| 3.6173
051.25365897000|+00.09495940200|-1.429|051.253658970|+00.094959402| 3.1579
139.80339440000|+21.09569992000|-0.728|139.803394400|+21.095699920| 3.3754
140.18754700000|+21.11170522000|-0.701|140.187547000|+21.111705220| 2.7116
354.67097490000|+07.41133714900|-1.129|354.670974900|+07.411337149| 3.0226
354.68945710000|+07.41538633900|-1.255|354.689457100|+07.415386339| 2.9504
021.62492284000|+08.04752244900|-1.532|021.624922840|+08.047522449| 3.0757
244.93077700000|+15.90926550000|-2.057|244.930777000|+15.909265500| 1.3465
243.03798850000|+17.68316366000|-2.442|243.037988500|+17.683163660| 3.8440
243.35656290000|+17.39253194000|-1.681|243.356562900|+17.392531940| 0.9065
010.86857941000|-00.28336040900|-1.646|010.868579410|-00.283360409| 1.4191
306.21734460000|+13.91104777000|-1.677|306.217344600|+13.911047770| 1.7593
162.85516620000|+24.88939388000|-1.353|162.855166200|+24.889393880| 2.1759
049.54188283000|+05.37072386000|-0.748|049.541882830|+05.370723860| 1.7976
357.50736280000|+00.14327890000|-0.214|357.507362800|+00.143278900| 2.2596
156.50373440000|+19.93039428000|-0.935|156.503734400|+19.930394280| 3.9358
048.74165035000|+04.28382968700|-1.412|048.741650350|+04.283829687| 0.9347
245.24949850000|+16.48140571000|-1.600|245.249498500|+16.481405710| 2.2856
245.23122130000|+16.42029126000|-0.856|245.231221300|+16.420291260| 1.3609
140.69270360000|+21.62138360000|-0.611|140.692703600|+21.621383600| 1.6179
140.87656130000|+21.62321884000|-0.793|140.876561300|+21.623218840| 1.1366
141.06182090000|+21.81958627000|-1.155|141.061820900|+21.819586270| 0.8089
141.44371570000|+21.91304150000|-0.716|141.443715700|+21.913041500| 2.0701
354.40318650000|+08.36549634700|-1.505|354.403186500|+08.365496347| 3.1710
354.85777690000|+08.43151610200|-1.263|354.857776900|+08.431516102| 2.2748
045.44196773000|+00.70350024600|-1.620|045.441967730|+00.703500246| 2.7964
356.73271860000|-00.72947827800|-0.851|356.732718600|-00.729478278| 2.9797
190.16215980000|+29.45493723000|-2.228|190.162159800|+29.454937230| 3.0707
045.40935326000|+05.03860694100|-2.442|045.409353260|+05.038606941| 0.2018
244.19322820000|+17.41765374000|-2.241|244.193228200|+17.417653740| 1.8817
157.81578770000|+19.96536840000|-2.198|157.815787700|+19.965368400| 1.3296
155.39516940000|+20.33961650000|-1.344|155.395169400|+20.339616500| 1.9555
170.00326690000|+16.02422008000|-1.378|170.003266900|+16.024220080| 2.1375
009.22992353900|+00.14167629500|-1.113|009.229923539|+00.141676295| 3.0007
009.23021486000|+00.09697872200|-2.426|009.230214860|+00.096978722| 2.0755
141.45623560000|+22.30649624000|-1.499|141.456235600|+22.306496240| 3.6876
139.55473290000|+22.10060789000|-0.968|139.554732900|+22.100607890| 2.8726
305.31911530000|+14.04806700000|-1.383|305.319115300|+14.048067000| 2.2841
170.41094570000|+17.68701282000|-1.262|170.410945700|+17.687012820| 1.7138
141.01390060000|+22.60961047000|-0.744|141.013900600|+22.609610470| 1.4838
193.26611770000|+34.87442735000|-2.286|193.266117700|+34.874427350| 2.4073
243.34623640000|+15.48794428000|-1.879|243.346236400|+15.487944280| 1.1534
017.86210337000|+14.59321881000|-1.871|017.862103370|+14.593218810| 2.8181
017.86073237000|+14.86842001000|-0.715|017.860732370|+14.868420010| 0.7339
140.55578400000|+22.91779869000|-1.140|140.555784000|+22.917798690| 1.0962
140.88521450000|+23.12670259000|-1.745|140.885214500|+23.126702590| 2.4475
178.87066960000|+28.32608845000|-1.856|178.870669600|+28.326088450| 2.9940
156.92446390000|+27.79504344000|-1.591|156.924463900|+27.795043440| 2.8784
202.91091600000|+29.51334361000|-1.459|202.910916000|+29.513343610| 3.5266
022.24687153000|+06.63505977000|-1.509|022.246871530|+06.635059770| 0.6163
051.31670914000|+04.30297291400|-1.769|051.316709140|+04.302972914| 3.4308
051.65715091000|+04.12941991500|-1.905|051.657150910|+04.129419915| 2.8115
020.07011180000|+01.11249947300|-1.132|020.070111800|+01.112499473| 3.3921
140.58911440000|+23.37828734000|-1.627|140.589114400|+23.378287340| 3.5855
207.03462350000|+28.91529316000|-1.281|207.034623500|+28.915293160| 2.3160
